,attendance,entry_mode,id,number,reference,scheduled,sr_id,status,utc_offset,weather
138,65127,INGEST,370b8680-b3bc-4d88-b8d8-0e5eceda76a1,144,57044,2016-11-13T21:25:00+00:00,,closed,-7,"Temp:  F, Wind:   mph"
139,74181,INGEST,4f0118f4-09ba-4016-b7b2-02203d80ebb4,135,57035,2016-11-13T18:00:00+00:00,,closed,-5,"Cloudy Temp: 45 F, Humidity: 76%, Wind: W 6 mph"
140,69596,INGEST,5f39a3a3-2bd8-4d3c-b162-c3045909570e,139,57039,2016-11-13T18:00:00+00:00,,closed,-5,"Sunny Temp: 58 F, Humidity: 37%, Wind: WSW 10 mph"
141,70921,INGEST,6583f51a-0624-4d2a-bd59-eabb98ee99ac,134,57034,2016-11-11T01:25:00+00:00,,closed,-5,"Fair Temp: 54 F, Humidity: 48%, Wind: NW 3 mph"
142,69116,INGEST,671434a0-4be6-4da1-84d2-c9a138cd7115,141,57041,2016-11-13T18:00:00+00:00,,closed,-6,"Sunny Temp: 56 F, Humidity: 49%, Wind: East 3 mph"
143,62091,INGEST,ac7d32df-5b9f-43c9-8e7b-26eeb6e09793,136,57036,2016-11-13T18:00:00+00:00,,closed,-5,"Temp: 69 F, Wind: N 10 mph"
144,73138,INGEST,cbe67558-8640-4c5b-b2c1-26f4e6dce6cc,137,57037,2016-11-13T18:00:00+00:00,,closed,-6,"Partly Cloudy Temp: 62 F, Humidity: 62%, Wind: NNE 6 mph"
145,62898,INGEST,d2a4815a-5208-4754-b641-76f68326d26f,140,57040,2016-11-13T18:00:00+00:00,,closed,-5,"Cloudy Temp: 81 F, Humidity: 61%, Wind: SSE 4 mph"
146,76218,INGEST,d9a5a85e-a819-4e7f-be9b-9b4db0991cad,147,57047,2016-11-15T01:30:00+00:00,,closed,-5,"Cloudy Temp: 56 F, Humidity: 35%, Wind: WSW 2 mph"
147,69190,INGEST,086970c6-68c1-4e40-940a-b4e8be555789,159,57059,2016-11-20T21:25:00+00:00,,closed,-8,"Rain Temp: 54 F, Humidity: 80%, Wind: SSE 5 mph"
148,67431,INGEST,0980a8cb-a790-4b30-8043-001707980785,150,57050,2016-11-20T18:00:00+00:00,,closed,-5,"Cloudy Temp: 36 F, Humidity: 64%, Wind: West 27 mph"
149,77137,INGEST,2fe9edfa-e2c8-4cbb-96dc-c23fd2f9bb9d,160,57060,2016-11-21T01:30:00+00:00,,closed,-5,"Clear Temp: 38 F, Humidity: 44%, Wind: WNW 23 mph"
150,66808,INGEST,4dda7d71-91f2-4de0-bc8c-321984e80f1a,155,57055,2016-11-20T18:00:00+00:00,,closed,-6,"Indoors Temp:  F, Wind:   mph"
151,61356,INGEST,4ec60007-ea1b-4118-a711-4c63255a4c71,149,57049,2016-11-20T18:00:00+00:00,,closed,-5,"Partly Cloudy Temp: 36 F, Humidity: 59%, Wind: WNW 8 mph"
152,70178,INGEST,7bd68b6c-81c8-4d3c-89cb-7d317fb151e9,158,57058,2016-11-20T21:25:00+00:00,,closed,-8,"Cloudy with rain Temp: 64 F, Humidity: 64%, Wind: South to SouthEast 6 MPH mph"
153,93056,INGEST,b08a1062-d512-4b55-a764-d1631990f961,151,57051,2016-11-20T18:00:00+00:00,,closed,-6,"Temp:  F, Wind:   mph"
154,76473,INGEST,c123db1f-8bc8-4258-8463-ee6238212c1e,161,57061,2016-11-22T01:30:00+00:00,,closed,-6,"Clear Temp: 63 F, Humidity: 39%, Wind: N 6 mph"
155,73288,INGEST,e8d8e73b-82dc-4222-838d-5ce35082ebbd,148,57048,2016-11-18T01:25:00+00:00,,closed,-5,"Clear Temp: 63 F, Humidity: 43%, Wind: SSE 6 mph"
156,61486,INGEST,ebc6c52a-5403-4602-a337-3bc369cb412e,152,57052,2016-11-20T18:00:00+00:00,,closed,-5,"Controlled Climate Temp: 68 F, Humidity: 70%, Wind:   mph"
157,83483,INGEST,ec8c5cdc-1c95-4812-afbd-aaf233bdc4fe,157,57057,2016-11-20T21:05:00+00:00,,closed,-8,"Rain Temp: 63 F, Humidity: 74%, Wind: SE 3 mph"
158,72277,INGEST,f1e491a4-e05d-4b8f-b85c-120734f7585e,154,57054,2016-11-20T18:00:00+00:00,,closed,-6,"Sunny Temp: 46 F, Humidity: 42%, Wind: Southeast 9 mph"
159,65048,INGEST,f2dde46e-2058-4794-a46c-f81c0f585f0d,153,57053,2016-11-20T18:00:00+00:00,,closed,-5,"Partly Cloudy Temp: 34 F, Humidity: 61%, Wind: WNW 10 mph"
160,78898,INGEST,fd94e376-b4a1-48c2-965b-d0917c5bf67b,156,57056,2016-11-20T18:00:00+00:00,,closed,-5,"Mostly Cloudy Temp: 41 F, Humidity: 76%, Wind: W 10 mph"
161,78160,INGEST,014a5f90-2500-474c-bb56-9b68db610b00,176,57076,2016-11-27T21:25:00+00:00,,closed,-5,"Cloudy Temp: 47 F, Humidity: 43%, Wind: West North West 10 mph"
162,69596,INGEST,0e690437-7ceb-4c70-bca0-e2f940629e49,177,57077,2016-11-29T01:30:00+00:00,,closed,-5,"Cloudy Temp: 47 F, Humidity: 65%, Wind: SSE 7 mph"
163,69233,INGEST,1070a0b6-b683-4622-b54b-c068bb14d86a,165,57065,2016-11-27T18:00:00+00:00,,closed,-5,"Temp:  F, Wind:   mph"
164,73067,INGEST,1bfa855a-1679-4569-ba7d-3ce129e9522f,172,57072,2016-11-27T18:00:00+00:00,,closed,-6,"Partly Cloudy Temp: 61 F, Humidity: 63%, Wind: E 7 mph"
165,76819,INGEST,20147f54-a135-4d55-a12f-57cdafbe0945,174,57074,2016-11-28T01:30:00+00:00,,closed,-7,"Mostly Cloudy Temp: 44 F, Humidity: 25%, Wind: W 11 G 21 mph"
166,71897,INGEST,467054bb-0a02-44f8-99e8-194e9f4fb961,170,57070,2016-11-27T18:00:00+00:00,,closed,-6,"Partly Cloudy Temp: 71 F, Humidity: 58%, Wind: SE 14 mph"
167,93099,INGEST,50910bcc-9cfb-4c94-acdc-eeb9c6e827f4,163,57063,2016-11-24T21:30:00+00:00,,closed,-6,"Temp:  F, Wind:   mph"
168,70903,INGEST,577dcdff-f66b-446e-a519-a83aab4a8da7,166,57066,2016-11-27T18:00:00+00:00,,closed,-5,"Sunny Temp: 50 F, Humidity: 37%, Wind: WNW 12 mph"
169,67849,INGEST,7889ddb5-1036-4ea9-b381-eaf356a16e9a,167,57067,2016-11-27T18:00:00+00:00,,closed,-5,"Mostly cloudy Temp: 42 F, Humidity: 65%, Wind: W 13 mph"
170,63674,INGEST,9f93adff-537b-4158-b8c0-1d93a42c5d61,173,57073,2016-11-27T21:05:00+00:00,,closed,-5,"Cloudy Temp: 81 F, Humidity: 47%, Wind: E 6 mph"
171,65856,INGEST,cd41e91e-90f3-410b-ace3-aedebc61255c,171,57071,2016-11-27T18:00:00+00:00,,closed,-5,"Partly Cloudy Temp: 79 F, Humidity: 49%, Wind: NE 13 mph"
172,60034,INGEST,d540aa60-9059-41a1-8654-ed6308b2ba7d,169,57069,2016-11-27T18:00:00+00:00,,closed,-5,"Sunny Temp: 48 F, Humidity: 58%, Wind: South 10 mph"
173,54909,INGEST,dfa687ac-0cfd-4078-8b08-1cc5e9a455bb,175,57075,2016-11-27T21:25:00+00:00,,closed,-8,"Partly Cloudy Temp: 59 F, Humidity: 55%, Wind: WNW 12 mph"
174,59494,INGEST,e8236e88-6b0e-4305-9f45-05554a171acd,168,57068,2016-11-27T18:00:00+00:00,,closed,-6,"Cloudy Temp: 40 F, Humidity: 88%, Wind: S 11 mph"
175,63793,INGEST,f406853e-f30a-4a9c-983a-b8908883ea9c,162,57062,2016-11-24T17:30:00+00:00,,closed,-5,"Controlled Climate Temp: 68 F, Humidity: 70%, Wind:   mph"
176,66583,INGEST,f6e36107-a206-4b59-aaf0-fcada6cc4b37,164,57064,2016-11-25T01:30:00+00:00,,closed,-5,"Cloudy Temp: 39 F, Humidity: 85%, Wind: W 9 mph"
177,78160,INGEST,157c473b-4475-44ff-acc3-140a5731a796,192,57092,2016-12-06T01:30:00+00:00,,closed,-5,"Clear Temp: 45 F, Humidity: 60%, Wind: NW 6 mph"
178,64939,INGEST,299e78a3-cf8d-4a4a-ba57-b8bce2fc4691,188,57088,2016-12-04T21:25:00+00:00,,closed,-7,"Temp: 68 F, Humidity: 13%, Wind:  0 mph"
179,63075,INGEST,3423b531-2cd1-40e0-a5ef-6516687abe82,184,57084,2016-12-04T18:00:00+00:00,,closed,-5,"Temp: 70 F, Wind: SE 10 mph"
180,70916,INGEST,375ad7b9-f5ff-4223-bcba-b2dc6added68,180,57080,2016-12-04T18:00:00+00:00,,closed,-5,"Partly Cloudy Temp: 47 F, Humidity: 60%, Wind: NNW 3 mph"
181,77867,INGEST,3e3e8967-9714-4f81-a36e-76c95df69599,183,57083,2016-12-04T18:00:00+00:00,,closed,-6,"Temp: 32 F, Humidity: 90%, Wind: S 8 mph"
182,69879,INGEST,41205c4a-1075-4f7e-bd93-e6df5b469f54,179,57079,2016-12-04T18:00:00+00:00,,closed,-5,"Temp:  F, Wind:   mph"
183,59782,INGEST,4c07f853-a41d-4926-90fc-0b375efb7ca8,181,57081,2016-12-04T18:00:00+00:00,,closed,-6,"Snow Showers, 3 to 5 inches expected. Temp: 33 F, Humidity: 91%, Wind: SE 5 mph"
184,54759,INGEST,5b6833f2-33fe-438b-885d-eec0639885e7,187,57087,2016-12-04T21:05:00+00:00,,closed,-8,"Partly Cloudy Temp: 59 F, Humidity: 70%, Wind: W 4 mph"
185,55456,INGEST,75c30315-ed44-43c1-9731-53469c127a38,182,57082,2016-12-04T18:00:00+00:00,,closed,-5,"Cloudy Temp: 42 F, Humidity: 61%, Wind: SE 10 mph"
186,53832,INGEST,9cd4b27d-e17c-473d-b676-cfabae7a8e42,190,57090,2016-12-04T21:25:00+00:00,,closed,-8,"Sunny Temp: 72 F, Humidity: 19%, Wind: WNW 7 mph"
187,66829,INGEST,a2aa960b-3082-4218-8f4b-c3e5b16c472d,185,57085,2016-12-04T18:00:00+00:00,,closed,-5,"Sunny and cool Temp: 39 F, Humidity: 43%, Wind: NW 8 mph"
188,65825,INGEST,a9a33f25-d783-433d-9231-50d962131097,189,57089,2016-12-04T21:25:00+00:00,,closed,-5,"Cloudy Temp: 43 F, Humidity: 56%, Wind: From SSE 71 mph"
189,66860,INGEST,cc9e767f-33e2-4e7b-92f9-28af9129353f,178,57078,2016-12-02T01:25:00+00:00,,closed,-6,"Indoors Temp:  F, Wind:   mph"
190,73137,INGEST,ddaec5a2-d725-4c63-8bbc-257224d59be3,186,57086,2016-12-04T18:00:00+00:00,,closed,-6,"Cloudy Temp: 68 F, Humidity: 93%, Wind: WNW 5 mph"
191,69104,INGEST,ef9e19e9-dbd4-4c24-bdaf-4159660c5980,191,57091,2016-12-05T01:30:00+00:00,,closed,-8,"Partly Cloudy Temp: 37 F, Humidity: 71%, Wind: ESE 4 mph"
192,66829,INGEST,0666cb83-aab4-4038-ad9f-9901636b7579,208,57108,2016-12-13T01:30:00+00:00,,closed,-5,"Clear Temp: 31 F, Humidity: 91%, Wind: SSW 3 mph"
193,69596,INGEST,32651472-d7c5-4d57-874a-31d1e3611d0f,201,57101,2016-12-11T18:00:00+00:00,,closed,-5,"Cloudy Temp: 35 F, Humidity: 50%, Wind: S 3 mph"
194,78057,INGEST,5dab6569-9a14-4c16-8845-514b791c83ce,205,57105,2016-12-11T21:25:00+00:00,,closed,-6,"Temp: 26 F, Humidity: 85%, Wind: W 5 mph"
195,65750,INGEST,6827b734-27ae-430f-8763-d0df4c962bee,200,57100,2016-12-11T18:00:00+00:00,,closed,-5,"Cloudy Temp: 77 F, Humidity: 77%, Wind: 18 E mph"
196,62140,INGEST,81600d1f-c912-405e-b08a-9635edf83c85,202,57102,2016-12-11T21:25:00+00:00,,closed,-5,"Cloudy Temp: 79 F, Humidity: 69%, Wind: E 9 mph"
197,68780,INGEST,8a45bea1-32d1-4dfa-bc4e-6f6db0de13b1,203,57103,2016-12-11T18:00:00+00:00,,closed,-6,"Sunny Temp: 50 F, Humidity: 37%, Wind: South 5 mph"
198,75191,INGEST,978195db-5b8e-4da1-b7d0-64452ed1533d,193,57093,2016-12-09T01:25:00+00:00,,closed,-6,"Clear Temp: 21 F, Humidity: 57%, Wind: West Northwest 7 mph"
199,82495,INGEST,ac7190c7-4351-483e-87d8-63915e53ff7b,206,57106,2016-12-11T21:25:00+00:00,,closed,-8,"Cloudy Temp: 65 F, Humidity: 73%, Wind: SW 1 mph"
200,61726,INGEST,b9c21fb3-5eb4-45a8-97b1-342c77bacc7e,197,57097,2016-12-11T18:00:00+00:00,,closed,-5,"Controlled Climate Temp: 68 F, Humidity: 70%, Wind:   mph"
201,70178,INGEST,c24d433a-ec3a-4608-a6f2-daf4f6001e75,204,57104,2016-12-11T21:05:00+00:00,,closed,-8,"Mostly Cloudy Temp: 54 F, Humidity: 62%, Wind: NW 8 mph"
202,80874,INGEST,c80e1a0b-8308-49c4-927b-fe74dfd94a84,207,57107,2016-12-12T01:30:00+00:00,,closed,-5,"Cloudy Temp: 32 F, Humidity: 95%, Wind:  0 mph"
203,69657,INGEST,e525ff27-cb65-47bc-a83f-7c9ef2f18511,194,57094,2016-12-11T18:00:00+00:00,,closed,-5,"Snow showers Temp: 27 F, Humidity: 75%, Wind: S 9 mph"
204,73856,INGEST,e592973a-3bb8-460d-89b9-e6115e441c5f,195,57095,2016-12-11T18:00:00+00:00,,closed,-5,"Cloudy Temp: 37 F, Humidity: 49%, Wind: SE 6 mph"
205,62701,INGEST,f72d1699-fdd3-405f-9e89-d0f259adb5b2,199,57099,2016-12-11T18:00:00+00:00,,closed,-5,"Temp: 71 F, Wind: NE 5 mph"
206,65250,INGEST,fa7201bb-1968-4552-8e7b-a288ac9ddc24,198,57098,2016-12-11T18:00:00+00:00,,closed,-5,"Cloudy Temp: 34 F, Humidity: 63%, Wind: S 12 mph"
207,60028,INGEST,ff3cfbb4-ca0c-4bd2-b8e5-639cd5c6103b,196,57096,2016-12-11T18:00:00+00:00,,closed,-5,"Snow Temp: 28 F, Humidity: 78%, Wind: SE 15 mph"
208,66820,INGEST,0e077c04-7d7d-46d8-ac54-d56b34018f9b,217,57117,2016-12-18T18:00:00+00:00,,closed,-6,"Indoors Temp:  F, Wind:   mph"
209,79434,INGEST,11fa8626-3585-4777-b5d0-4767b7d660c3,218,57118,2016-12-18T18:00:00+00:00,,closed,-5,"Rain Temp: 55 F, Humidity: 100%, Wind: SSE 1 mph"
210,62096,INGEST,22d868ff-789d-48db-9e10-04f69f45a1c0,223,57123,2016-12-18T18:00:00+00:00,,closed,-5,"Cloudy Temp: 24 F, Humidity: 86%, Wind: NW 8 mph"
211,69067,INGEST,35eb6450-e682-468c-ba2c-422b1b410d21,209,57109,2016-12-16T01:25:00+00:00,,closed,-8,"Partly cloudy Temp: 36 F, Humidity: 67%, Wind: NNE 5 mph"
212,68084,INGEST,3b1f40c7-8792-40a2-ab95-14543f2659e1,216,57116,2016-12-18T18:00:00+00:00,,closed,-6,"Sunny Temp: 1 F, Humidity: 65%, Wind: NE 5 mph"
213,65072,INGEST,3ba98018-4ce4-4776-96da-83baec170717,219,57119,2016-12-18T21:05:00+00:00,,closed,-7,"Sunny Temp: 62 F, Humidity: 20%, Wind: West 2 mph"
214,76689,INGEST,3d59c890-0718-4c9a-aa42-4d6fa40b1d3f,224,57124,2016-12-20T01:30:00+00:00,,closed,-5,"Clear Temp: 32 F, Humidity: 56%, Wind: East 8 mph"
215,71223,INGEST,6efbcec1-c6be-4699-8041-3ac0bebc95f0,211,57111,2016-12-18T18:00:00+00:00,,closed,-5,"Cloudy Temp: 62 F, Humidity: 77%, Wind: SSW 9 mph"
216,61137,INGEST,7a4ac291-d2b0-4863-b07f-3129bd25419a,213,57113,2016-12-18T18:00:00+00:00,,closed,-6,"Sunny Temp: 11 F, Humidity: 57%, Wind: W 12 mph"
217,71803,INGEST,9249bf4d-84db-4e08-9b46-53fa913835b3,215,57115,2016-12-18T18:00:00+00:00,,closed,-6,"Cloudy Temp: 37 F, Humidity: 49%, Wind: North 19 mph"
218,76893,INGEST,93a356bf-b419-45dd-a372-fac7ac3e126a,221,57121,2016-12-18T21:25:00+00:00,,closed,-7,"Sunny Temp: 18 F, Humidity: 52%, Wind: NE 9 mph"
219,70164,INGEST,a726178f-80aa-4349-8c4f-275f571bbbd1,220,57120,2016-12-18T21:05:00+00:00,,closed,-5,"Temp:  F, Wind:   mph"
220,68352,INGEST,aba7f0d0-e31c-4555-98e0-b372617a3a7f,222,57122,2016-12-18T21:25:00+00:00,,closed,-8,"Sunny Temp: 62 F, Humidity: 24%, Wind: W 5 mph"
221,78160,INGEST,b931a3cc-a783-4d22-8edb-f93c39ab00f4,210,57110,2016-12-18T01:25:00+00:00,,closed,-5,"Cloudy Temp: 35 F, Humidity: 92%, Wind: SSW 5 mph"
222,66529,INGEST,be9174c0-bc78-4236-8d82-061afeba9c81,212,57112,2016-12-18T18:00:00+00:00,,closed,-5,"Cloudy Temp: 26 F, Humidity: 69%, Wind: WNW 15 mph"
223,93101,INGEST,f5cfd0d9-fa16-4dc4-8418-1e43171fa237,214,57114,2016-12-19T01:30:00+00:00,,closed,-6,"Temp:  F, Wind:   mph"
224,77856,INGEST,09210eba-2d11-4c84-b362-c6174455abba,230,57130,2016-12-24T18:00:00+00:00,,closed,-6,"Temp: 37 F, Humidity: 78%, Wind: W 8 mph"
225,73177,INGEST,1d7d7c6d-aa3c-4016-90af-d4b8b4061e4e,233,57133,2016-12-24T21:25:00+00:00,,closed,-6,"Mostly Cloudy Temp: 76 F, Humidity: 74%, Wind: SE 7 mph"
226,73549,INGEST,22ec860f-4ad2-46d3-bf55-647d4cccfc81,227,57127,2016-12-24T18:00:00+00:00,,closed,-5,"Cloudy Temp: 56 F, Humidity: 58%, Wind: SSW 5 mph"
227,57953,INGEST,2ea1286b-a0fb-40cb-8b43-7f0fb982526c,228,57128,2016-12-24T18:00:00+00:00,,closed,-6,"Cloudy, steady temps Temp: 37 F, Humidity: 79%, Wind: WSW 1 mph"
228,59621,INGEST,3135e486-774d-4d16-93f1-4b6a6e25a594,231,57131,2016-12-24T18:00:00+00:00,,closed,-5,"Temp: 67 F, Humidity: 84%, Wind: N 5 mph"
229,66829,INGEST,56d143c2-a2c4-4ccb-a56d-f55c94b78aad,232,57132,2016-12-24T18:00:00+00:00,,closed,-5,"Rain Temp: 40 F, Humidity: 95%, Wind: SW 6 mph"
230,69596,INGEST,5913c92a-48d5-4df5-b569-92ce66994657,225,57125,2016-12-23T01:25:00+00:00,,closed,-5,"Partly Cloudy Temp: 40 F, Humidity: 56%, Wind: WNW 10 mph"
231,76671,INGEST,69fc7137-776e-442c-9ea0-fd4ec25de408,239,57139,2016-12-26T01:30:00+00:00,,closed,-6,"Cloudy, Rain Temp: 53 F, Humidity: 80%, Wind: Southwest 9 mph"
232,66276,INGEST,91e3c98d-4968-420a-90a8-5ff7f0faec1c,238,57138,2016-12-25T21:30:00+00:00,,closed,-5,"Partly Cloudy Temp: 41 F, Humidity: 73%, Wind: From NE 9 mph"
233,69050,INGEST,9591c601-2060-4290-9d78-7ff3f3bee1ec,236,57136,2016-12-24T21:25:00+00:00,,closed,-8,"Partly Cloudy Temp: 39 F, Humidity: 87%, Wind: NNW 2 mph"
234,83656,INGEST,c310338a-0e5a-41ae-a975-55c6592c2d18,235,57135,2016-12-24T21:25:00+00:00,,closed,-8,"Partly Cloudy Temp: 59 F, Humidity: 44%, Wind: WNW 6 mph"
235,71836,INGEST,c5796493-9394-4025-9b31-171ef8aadfb8,237,57137,2016-12-25T01:25:00+00:00,,closed,-6,"Partly Cloudy Temp: 71 F, Humidity: 86%, Wind: ESE 10 mph"
236,57272,INGEST,c7728d7e-3701-48f6-8db1-6fc6b3be20c4,229,57129,2016-12-24T18:00:00+00:00,,closed,-5,"Cloudy Temp: 38 F, Humidity: 89%, Wind: West 13 mph"
237,54896,INGEST,c92378ca-d4c4-4758-b16c-f4828f94f243,234,57134,2016-12-24T21:05:00+00:00,,closed,-8,"Sunny Temp: 50 F, Humidity: 61%, Wind: W 9 mph"
238,92885,INGEST,d2e5cf74-f7a9-4add-96d1-7ea449f49a9e,240,57140,2016-12-27T01:30:00+00:00,,closed,-6,"Temp:  F, Wind:   mph"
239,64690,INGEST,e38468e1-e992-469d-a9ca-1c1b7d139a18,226,57126,2016-12-24T18:00:00+00:00,,closed,-5,"Cloudy Temp: 38 F, Humidity: 86%, Wind: W 13 mph"
240,55921,INGEST,0a775ef6-2aad-472b-94b8-0c13a6778056,249,57149,2017-01-01T18:00:00+00:00,sr:match:9292705,closed,-5,"Sunny Temp: 41 F, Humidity: 64%, Wind: From SW 1 mph"
241,66808,INGEST,0d2ead00-8a93-4f15-a894-60f3bc1c97e4,246,57146,2017-01-01T18:00:00+00:00,sr:match:9292693,closed,-6,"Indoor Temp:  F, Wind:   mph"
242,66163,INGEST,167dc66d-d5af-4471-9423-1276b12f0967,245,57145,2017-01-01T18:00:00+00:00,sr:match:9292679,closed,-5,"Temp: 80 F, Humidity: 62%, Wind: SE 15 mph"
243,54944,INGEST,3f8994c4-1272-4667-a450-a06019256b21,242,57142,2017-01-01T18:00:00+00:00,sr:match:9292657,closed,-5,"Partly Cloudy Temp: 40 F, Humidity: 95%, Wind: NE 6 mph"
244,62037,INGEST,55360134-e5ac-4cd1-a704-fb981d644682,250,57150,2017-01-01T18:00:00+00:00,sr:match:9292671,closed,-5,"Cloudy Temp: 81 F, Humidity: 65%, Wind: S 6 mph"
245,65205,INGEST,63a0d385-6b33-49f5-a27a-35fcbd1dfd11,251,57151,2017-01-01T18:00:00+00:00,sr:match:9292667,closed,-6,"Cloudy Temp: 52 F, Humidity: 97%, Wind: SSW 7 mph"
246,80729,INGEST,69a00ad0-51ce-4efb-a5c6-fc5ae2593669,254,57154,2017-01-01T21:25:00+00:00,sr:match:9292709,closed,-8,"Sunny Temp: 59 F, Humidity: 49%, Wind:  0 mph"
247,79471,INGEST,770a8450-03ee-4832-8363-ba215c91dfac,252,57152,2017-01-01T21:25:00+00:00,sr:match:9292663,closed,-5,"Sunny Temp: 53 F, Humidity: 51%, Wind: North 1 mph"
248,69596,INGEST,80417f9d-8d5d-4e5d-a062-8827e966fb19,248,57148,2017-01-01T18:00:00+00:00,sr:match:9292701,closed,-5,"Sunny Temp: 50 F, Humidity: 38%, Wind: WNW 10 mph"
249,70835,INGEST,90cc9016-4774-4b92-8205-ebaee9807cb7,241,57141,2017-01-01T21:25:00+00:00,sr:match:9292655,closed,-5,"Temp:  F, Wind:   mph"
250,78160,INGEST,b3113fa9-e1c3-4759-a235-90e7eda4faca,247,57147,2017-01-01T18:00:00+00:00,sr:match:9292697,closed,-5,"Sunny Temp: 42 F, Humidity: 38%, Wind: NNW 11 mph"
251,76836,INGEST,b36c88f0-aed5-47ed-80ae-c6e1baba4f99,253,57153,2017-01-01T21:25:00+00:00,sr:match:9292711,closed,-7,"Mostly Cloudy Temp: 45 F, Humidity: 29%, Wind: NorthEast 9 mph"
252,65160,INGEST,ba0501f2-883c-42bc-893e-4f3f9fc3d3e4,244,57144,2017-01-01T18:00:00+00:00,,closed,-5,"Sunny Temp: 39 F, Humidity: 66%, Wind: N 6 mph"
253,70178,INGEST,c0447468-5f9f-473f-a3a7-0f93c99ddc79,256,57156,2017-01-01T21:25:00+00:00,sr:match:9292719,closed,-8,"Clear Temp: 54 F, Humidity: 60%, Wind: WSW 5 mph"
254,54915,INGEST,d8e047c2-eee3-4c51-a12c-5e8984d94e08,255,57155,2017-01-01T21:25:00+00:00,sr:match:9292717,closed,-8,"Cloudy Temp: 59 F, Humidity: 56%, Wind: S 10 mph"
255,66345,INGEST,f374adcc-e112-42b8-be6f-347b97742b94,243,57143,2017-01-02T01:30:00+00:00,sr:match:9292673,closed,-5,"Controlled Climate Temp: 68 F, Humidity: 70%, Wind:   mph"
