,attendance,entry_mode,id,scheduled,status,utc_offset,weather
123,70886,INGEST,68e2a91e-201a-4579-a832-e6438aa9ae0b,2010-11-07T18:02:28+00:00,closed,-6,
124,65626,INGEST,784c0dea-2b76-491d-8bb2-9a301b0f474f,2010-11-09T01:40:59+00:00,closed,-5,"Clear Temp: 44 F, Humidity: 65%, Wind: SW 2 mph"
125,67266,INGEST,8cecb14e-5164-43d5-9f28-9a0b14ae1018,2010-11-07T18:02:35+00:00,closed,-5,
126,57799,INGEST,99dace72-b5f1-4a92-a7b1-9b6487300d59,2010-11-07T18:03:20+00:00,closed,-5,
127,64120,INGEST,b63c1b34-7cda-4044-80c3-c8e79c002ae1,2010-11-07T18:02:46+00:00,closed,-6,
128,67287,INGEST,bbb63514-9d7b-41c2-b19f-87202bc67485,2010-11-07T21:05:21+00:00,closed,-8,
129,71305,INGEST,d35e50b8-c1ad-4b6a-9482-e89b51bbf1c6,2010-11-07T18:03:49+00:00,closed,-5,
130,61904,INGEST,221fda91-22f2-4ff4-9568-185124a7eeab,2010-11-14T21:15:28+00:00,closed,-7,
131,56721,INGEST,26b362bd-70c3-4da9-ae08-2ab427e83b55,2010-11-14T18:03:00+00:00,closed,-5,
132,68474,INGEST,2dcf9fa8-fe69-408e-ab8c-7b742d8c2064,2010-11-12T01:31:07+00:00,closed,-5,
133,84912,INGEST,35f6af1e-a323-4c52-924a-97b25745a2e5,2010-11-16T01:40:47+00:00,closed,-5,
134,44264,INGEST,697aef6d-6085-4bde-85d3-7c451315098b,2010-11-14T18:02:46+00:00,closed,-5,
135,80851,INGEST,8c6c560f-ec86-42d3-839a-3bb02ef19c4b,2010-11-14T21:15:41+00:00,closed,-5,
136,75334,INGEST,8e237945-3d7f-4b63-9346-4d011d68d084,2010-11-14T21:05:42+00:00,closed,-7,
137,62340,INGEST,921e5218-2cd3-4d00-997b-052fe72baf6e,2010-11-14T18:03:54+00:00,closed,-5,
138,65585,INGEST,a897d9d5-2261-43a4-9b36-51cbc045a7e4,2010-11-14T18:02:30+00:00,closed,-5,
139,67404,INGEST,b449382e-1052-4bcc-b721-1a7c21e00882,2010-11-14T18:02:54+00:00,closed,-5,
140,62206,INGEST,b869a6cc-63bc-4198-9211-18bfab638a7e,2010-11-14T18:02:55+00:00,closed,-6,
141,67449,INGEST,bef8f798-250e-47b3-a305-d8cd49fa3fcc,2010-11-14T18:02:44+00:00,closed,-5,
142,69732,INGEST,da512074-ffc7-4408-90e9-b9e8798bab0a,2010-11-14T21:15:01+00:00,closed,-8,
143,64359,INGEST,f2622484-a828-4b9f-96ac-88ee30a2b062,2010-11-15T01:32:25+00:00,closed,-5,
144,66247,INGEST,00b2307c-eacb-49c0-90b0-75a66f2ef21a,2010-11-21T18:04:22+00:00,closed,-6,
145,69732,INGEST,0194fd84-a579-41a3-9d84-2b28bf7d8336,2010-11-21T21:05:21+00:00,closed,-8,
146,55654,INGEST,0e6bfac7-83de-4be2-9613-e573b3b0384f,2010-11-21T18:02:49+00:00,closed,-5,
147,70015,INGEST,2357b68c-1e38-44f5-983a-7cdfa745c959,2010-11-21T21:05:00+00:00,closed,-6,
148,69144,INGEST,28af2065-2c07-4db1-a575-5c09c0a4e51c,2010-11-22T01:31:04+00:00,closed,-5,
149,73021,INGEST,2b5e4e25-fbec-49a7-b01d-b6c545397162,2010-11-21T18:03:14+00:00,closed,-5,
